id,name,status,is_acquired,age_first_funding_year,age_last_funding_year,relationships,funding_rounds,funding_total_usd,milestones,age_first_milestone_year,age_last_milestone_year,avg_participants,state,industry_type,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,is_top500,funding_total_usd_log10,milestone_age_span,funding_age_span,has_milestone_age
c:45339,Azaire Networks,closed,0,3.6493,3.6493,2,1,21000000,0,,,4.0,CA,software,0,0,0,0,1,0,1,7.322219315414609,,0.0,0
c:1214,Quigo,acquired,1,4.1671,7.4356,25,2,35000000,0,,,3.5,NY,advertising,1,0,1,0,0,0,1,7.5440680567586895,,3.2685000000000004,0
c:63731,Weatherista,closed,0,-0.0027,-0.0027,2,1,500000,1,0.0356,0.0356,1.0,CA,web,0,1,0,0,0,0,0,5.698970872924114,0.0,0.0,1
c:47848,Navini Networks,acquired,1,5.6110000000000015,6.474,3,2,30920000,1,4.0027,4.0027,3.5,TX,public_relations,1,0,0,0,0,0,1,7.490239499292033,0.0,0.8629999999999987,1
c:5347,VirtualLogix,acquired,1,2.0,8.0356,9,4,29288979,1,6.5863,6.5863,2.6667,CA,software,1,0,1,1,1,0,1,7.466704247472485,0.0,6.0356000000000005,1
c:14993,Exit41,closed,0,8.0986,12.3671,11,4,24200000,2,11.8411,12.0548,2.3333,MA,software,1,0,1,0,1,0,1,7.383815383926484,0.21369999999999933,4.268500000000001,1
c:1223,SezWho,acquired,1,1.0,1.0,4,1,1000000,3,1.2521,5.2548,1.0,CA,web,0,0,1,0,0,0,0,6.0000004342942646,4.002700000000001,0.0,1
c:55421,Jobs2Web,acquired,1,1.0,3.0575,3,2,5550000,1,5.4192,5.4192,1.0,MN,web,0,1,1,0,0,0,1,6.744293061373927,0.0,2.0575,1
c:28403,HighlightCam,closed,0,-0.1534,2.3425,8,2,3000000,3,0.063,1.5836,3.5,CA,mobile,0,1,1,0,0,0,1,6.477121399484465,1.5206,2.4959,1
c:1283,MerchantCircle,acquired,1,0.6767,1.9178,13,2,14300000,3,4.9781,6.6548,4.5,CA,web,0,0,1,1,0,0,1,7.155336067835305,1.6766999999999994,1.2410999999999999,1
c:49621,Helicomm,closed,0,4.2192,4.2192,0,1,1000000,0,,,2.0,CA,network_hosting,1,0,0,0,0,0,0,6.0000004342942646,,0.0,0
c:15122,Kace networks,acquired,1,2.5644,3.389,7,2,11000000,1,8.1452,8.1452,1.5,CA,software,1,0,0,1,0,0,1,7.04139272463954,0.0,0.8245999999999998,1
c:38019,Thwapr,closed,0,2.0027,3.0027,7,2,2000000,3,2.0877,4.0685,3.0,NY,photo_video,1,1,0,0,0,0,0,6.301030212811168,1.9808000000000003,1.0,1
c:4961,Zinch,acquired,1,0.8301,2.7178,17,2,5000000,2,4.2466,4.7918,1.0,CA,web,1,1,0,0,0,0,1,6.698970091194907,0.5452000000000004,1.8877000000000002,1
c:41483,Cloud.com,acquired,1,2.0027,2.0027,12,1,11000000,2,3.6603,4.0795,3.0,CA,enterprise,0,0,0,1,0,0,1,7.04139272463954,0.41920000000000046,0.0,1
c:12348,"Wildfire, a division of Google",acquired,1,0.4192,3.4192,19,4,14100000,4,3.6027,4.8521,2.25,CA,enterprise,0,1,1,1,0,0,1,7.149219143456406,1.2494,3.0,1
c:3202,Authenticlick,closed,0,0.4932,0.4932,8,1,5000000,1,2.2411,2.2411,1.0,CA,search,0,0,1,0,0,0,0,6.698970091194907,0.0,0.0,1
c:32144,Idooble,closed,0,0.0,1.5808,1,2,400000,1,-0.1671,-0.1671,1.0,WA,web,0,1,0,0,0,0,0,5.60206107706281,0.0,1.5808,1
c:32023,BioSeek,acquired,1,7.3945,7.3945,4,1,10000000,1,4.0027,4.0027,1.0,CA,biotech,0,0,0,0,1,0,0,7.000000043429446,0.0,0.0,1
c:1445,xkoto,closed,0,0.8329,4.0712,3,3,11035000,1,2.0,2.0,1.6667,MA,software,1,0,0,1,1,0,1,7.0427723768537644,0.0,3.2383,1
c:53686,Coradiant,acquired,1,5.6438,5.6438,9,1,12700000,2,8.0055,11.3288,4.0,MA,public_relations,0,0,0,0,0,1,1,7.103803755152372,3.3232999999999997,0.0,1
c:50208,QuantaLife,acquired,1,2.9507,3.5562,3,2,20757182,1,0.0,0.0,1.0,CA,biotech,0,0,0,1,0,0,1,7.317168414177993,0.0,0.6055000000000001,1
c:16874,BroadLight,acquired,1,5.4658,7.2822,5,3,27000000,1,10.5918,10.5918,6.0,CA,software,0,0,0,0,0,1,1,7.431363780243968,0.0,1.8163999999999998,1
c:643,BBE,acquired,1,3.7534,3.7534,7,1,10000000,3,5.5425,6.7562,1.0,NY,advertising,0,0,1,0,0,0,0,7.000000043429446,1.2136999999999993,0.0,1
c:53471,TelASIC Communications,closed,0,4.2219,4.2219,4,1,26000000,0,,,4.0,CA,public_relations,0,0,0,0,0,1,1,7.414973364674451,,0.0,0
c:37780,LegiTime Technologies,closed,0,2.1616,4.9562,2,2,4000000,0,,,2.0,CT,messaging,0,0,1,0,0,0,1,6.6020600999015695,,2.7946,0
c:17508,Mobius Microsystems,acquired,1,2.0849,3.9425,3,2,20220000,1,-3.0,-3.0,3.0,CA,hardware,0,0,1,1,0,0,1,7.305781172733443,0.0,1.8575999999999997,1
c:2804,Boonty,acquired,1,4.3534,4.3534,7,1,10000000,3,6.1699,9.0904,4.0,NY,games_video,0,0,0,1,0,0,1,7.000000043429446,2.9205000000000005,0.0,1
c:11397,B-Side Entertainment,closed,0,1.5123,3.6082,8,2,7350000,3,1.3178,4.1589,4.5,NY,games_video,0,0,1,1,0,0,1,6.866287398171876,2.8411,2.0959000000000003,1
c:41409,Taggstr,closed,0,0.7671,0.7671,1,1,50000,1,0.0,0.0,1.0,CA,messaging,0,1,0,0,0,0,0,4.698978690138799,0.0,0.0,1
c:55436,Fashism,closed,0,1.8822,1.8822,5,1,1000000,3,1.6603,3.0247,7.0,NY,fashion,0,0,1,0,0,0,1,6.0000004342942646,1.3644,0.0,1
c:12630,Goodmail Systems,closed,0,2.7945,6.0356,16,4,45000000,2,7.5014,8.0055,2.0,CA,security,0,0,1,1,1,0,1,7.653212523426332,0.5040999999999993,3.2410999999999994,1
c:365,Nirvanix,closed,0,0.2164,4.8438,22,5,70000000,5,0.2164,6.2466,4.2,CA,enterprise,1,0,1,1,1,0,1,7.845098046218464,6.0302,4.6274,1
c:20832,LookStat,closed,0,1.3096,1.3096,3,1,500000,2,1.0027,1.3096,1.0,WA,ecommerce,0,0,1,0,0,0,1,5.698970872924114,0.3069000000000002,0.0,1
c:39399,Sweepery,closed,0,0.0849,1.3342,6,2,500000,0,,,1.0,CA,software,0,0,0,0,0,0,1,5.698970872924114,,1.2493,0
c:17809,Luminary Micro,acquired,1,1.0877,3.6438,2,3,44000000,1,3.4986,3.4986,4.0,TX,semiconductor,0,0,1,1,1,0,1,7.643452686356516,0.0,2.5561000000000003,1
c:23788,ZettaCore,closed,0,10.3644,10.3644,4,1,21000000,1,5.8384,5.8384,5.0,CO,semiconductor,1,0,0,0,0,0,1,7.322219315414609,0.0,0.0,1
c:30834,Clicker,acquired,1,0.7041,1.1315,12,2,19000000,2,1.4493,2.2055,3.5,CA,games_video,0,0,1,1,0,0,1,7.278753623810433,0.7561999999999998,0.4274,1
c:39105,iKoa,closed,0,1.4247,4.5397,0,3,18700000,0,,,2.0,CA,semiconductor,1,0,1,0,0,0,1,7.271841629760802,,3.1149999999999998,0
c:49960,SocialShield,acquired,1,1.0932,1.0932,6,1,10000000,2,1.6137,2.1671,7.0,CA,software,0,0,1,0,0,0,1,7.000000043429446,0.5534000000000001,0.0,1
c:9106,LeisureLogix,closed,0,0.4192,0.4192,5,3,5900000,0,,,1.0,FL,software,0,1,0,0,0,0,0,6.770852085251372,,0.0,0
c:17581,Storwize,acquired,1,3.4301,4.2548,13,2,28000000,2,6.0055,6.4219,2.0,MA,other,0,0,0,1,1,0,1,7.447158046852736,0.4164000000000003,0.8247000000000004,1
c:14028,AutoVirt,closed,0,0.0,4.3945,5,7,24300000,2,3.1534,4.3945,2.0,NH,software,1,1,1,1,0,0,1,7.385606291470513,1.2410999999999999,4.3945,1
c:1309,Loopt,acquired,1,0.4137,5.3370000000000015,21,4,32006000,3,5.5205,7.189,1.6667,CA,mobile,0,1,1,1,1,0,1,7.505231414471292,1.6684999999999999,4.923300000000001,1
c:28420,Blue Lane Technologies,acquired,1,3.0877,3.0877,4,1,13400000,1,1.0,1.0,2.0,CA,public_relations,0,0,0,1,0,0,1,7.127104830774843,0.0,0.0,1
c:6562,Socialcast,acquired,1,3.8493,4.8329,18,3,9400000,3,4.9644,7.2575,1.5,CA,enterprise,0,1,1,1,0,0,1,6.973127899801237,2.2931,0.9836000000000005,1
c:4394,Collective Intellect,acquired,1,1.0849,7.937,10,6,15324624,3,3.0,7.4301,2.5,CO,enterprise,1,1,1,1,0,0,1,7.185389855952389,4.4301,6.8521,1
c:52346,Wavii,acquired,1,1.3342,1.3342,3,1,2000000,2,2.3726,4.1562,11.0,WA,web,0,0,0,0,0,0,1,6.301030212811168,1.7836000000000003,0.0,1
c:200,Seesmic,acquired,1,0.4192,3.674,24,3,16000000,4,0.8932,5.2767,5.6667,CA,web,0,0,1,1,1,0,1,7.204120009799329,4.3835,3.2548,1
c:36892,Apnex Medical,closed,0,3.9205,6.7342,3,3,44000000,0,,,2.3333,MN,medical,1,0,0,1,1,0,1,7.643452686356516,,2.8137000000000003,0
c:139729,MobileReactor,closed,0,1.811,2.4548,2,2,1175000,1,0.7479,0.7479,1.0,PA,software,1,0,0,0,0,0,0,6.070038236219923,0.0,0.6438000000000001,1
c:17724,Echopass Corporation,acquired,1,6.8329,10.2712,22,2,9000000,1,13.011,13.011,4.0,CA,network_hosting,0,0,0,0,0,0,1,6.954242557694265,0.0,3.4383,1
c:16285,ID Analytics,acquired,1,0.3288,5.3726,9,3,35150000,1,9.0055,9.0055,3.0,CA,web,0,0,1,1,1,0,1,7.545925341711304,0.0,5.0438,1
c:43954,Vela Systems,acquired,1,1.3288,5.6712,4,3,12000000,2,2.4959,5.6712,2.6667,MA,software,1,0,1,1,0,0,1,7.07918128223883,3.1753,4.3424,1
c:27555,FlowCardia,acquired,1,5.6629999999999985,5.6629999999999985,4,1,30000000,1,5.0027,5.0027,9.0,CA,biotech,0,0,0,0,1,0,1,7.477121269196145,0.0,0.0,1
c:18804,Bizanga,acquired,1,6.1342,6.1342,5,1,8000000,1,7.1726,7.1726,2.0,CA,security,0,0,0,1,0,0,1,6.903090041278751,0.0,0.0,1
c:14787,Transpond,acquired,1,2.0959,2.0959,6,1,4100000,3,2.2822,3.1699,2.0,CA,advertising,0,0,1,0,0,0,1,6.612783962645206,0.8877000000000002,0.0,1
c:81474,Caterva,closed,0,1.9562,3.5123,1,2,2408500,1,3.4986,3.4986,3.0,IL,social,0,1,0,0,0,0,1,6.381746830967826,0.0,1.5561000000000003,1
c:34401,Innovative Silicon,closed,0,2.1644,5.8493,3,4,72000000,1,6.0027,6.0027,2.25,CA,other,0,0,1,1,1,0,1,7.857332502463136,0.0,3.6849000000000003,1
c:37934,Kardia Health Systems,closed,0,1.0,2.0,2,2,18400000,1,3.2493,3.2493,1.0,MN,enterprise,1,0,0,0,0,0,0,7.264817846612496,0.0,1.0,1
c:25383,Biolex Therapeutics,closed,0,8.0219,14.9726,4,7,162264126,1,4.0027,4.0027,6.75,NC,biotech,1,0,0,1,1,1,1,8.210222517559089,0.0,6.950699999999999,1
c:49872,Foldrx Pharmaceuticals,acquired,1,7.4575,7.4575,7,1,29000000,1,5.5863,5.5863,7.0,MA,biotech,1,0,0,0,0,0,1,7.462398012874628,0.0,0.0,1
c:58560,Klir Technologies,closed,0,5.4247,5.4247,0,1,8700000,0,,,2.0,WA,network_hosting,0,0,1,0,0,0,1,6.939519302537522,,0.0,0
c:7666,MetaCarta,acquired,1,4.6877,4.6877,12,1,10000000,2,4.1644,9.274,7.0,MA,mobile,0,0,0,0,1,0,1,7.000000043429446,5.1095999999999995,0.0,1
c:19670,Viridity Software,acquired,1,0.9178,2.6329,5,2,15000000,2,2.9534,3.9699,2.0,MA,software,0,0,1,1,0,0,1,7.176091288008646,1.0165000000000002,1.7150999999999998,1
c:35148,Devtap,closed,0,0.6685,0.6685,2,1,2600000,1,0.0,0.0,1.0,CA,search,0,0,0,0,0,0,0,6.414973515007125,0.0,0.0,1
c:142,Bebo,acquired,1,1.3151,1.3151,30,1,15000000,3,6.4658,8.8411,1.0,CA,web,0,0,1,0,0,0,1,7.176091288008646,2.375300000000001,0.0,1
c:101312,SideTour,acquired,1,0.0822,1.8164,7,3,4000000,2,1.0849,2.3014,2.0,NY,web,0,1,1,0,0,0,1,6.6020600999015695,1.2165000000000001,1.7342,1
c:46168,SARcode Bioscience,acquired,1,0.9151,5.5452,9,2,73000000,1,5.0027,5.0027,3.0,CA,biotech,1,0,0,1,0,0,1,7.863322866069695,0.0,4.6301000000000005,1
c:78868,Lore,acquired,1,0.3233,1.0986,5,4,12123837,3,0.8411,2.0411,4.6667,NY,education,0,1,1,0,0,0,1,7.083640124645757,1.2000000000000002,0.7753000000000001,1
c:1236,Pelago,acquired,1,0.9178,2.4877,18,3,22400000,3,2.5808,5.3808,3.3333,WA,mobile,1,0,1,1,0,0,1,7.3502480377223085,2.8,1.5698999999999999,1
c:33949,Desk,acquired,1,1.2849,2.0082,12,2,5700000,3,2.1616,3.4438,4.0,CA,enterprise,0,0,1,1,0,0,1,6.755874931864499,1.2822,0.7233,1
c:35433,Trinity Biosystems,closed,0,4.5452,7.8603,2,2,28500000,0,,,4.5,CA,biotech,1,0,0,1,0,0,1,7.454844875246913,,3.3150999999999993,0
c:17774,Virtual Computer,acquired,1,0.9151,2.0712,9,2,21000000,1,2.0027,2.0027,2.5,MA,software,0,0,1,1,0,0,1,7.322219315414609,0.0,1.1561000000000001,1
c:44064,Oasys Mobile,closed,0,21.8959,21.8959,1,1,8000000,1,24.6849,24.6849,2.0,NC,software,1,0,0,0,0,0,0,6.903090041278751,0.0,0.0,1
c:6171,Gamook,closed,0,0.2055,0.2055,1,1,1500000,1,0.1644,0.1644,1.0,CA,games_video,0,0,1,0,0,0,1,6.176091548585239,0.0,0.0,1
c:637,Quattro Wireless,acquired,1,0.5808,2.4603,17,3,28300000,4,2.5014,5.0932,1.6667,MA,advertising,0,0,1,1,1,0,1,7.451786450870385,2.5918000000000005,1.8795000000000002,1
c:30343,ShopWell,acquired,1,2.1452,4.9726,4,5,7939553,2,2.3671,2.7123,2.0,CA,web,1,0,0,1,0,0,1,6.899796106862967,0.34519999999999973,2.8274,1
c:36276,NewsBasis,closed,0,0.8329,0.8329,3,1,545000,0,,,2.0,CA,public_relations,0,1,0,0,0,0,1,5.73639729914652,,0.0,0
c:36310,Nexx Systems,acquired,1,4.7452,8.9562,10,3,15247925,1,5.0027,5.0027,1.5,MA,semiconductor,0,0,0,0,1,1,1,7.183210775616546,0.0,4.211000000000001,1
c:835,5min Media,acquired,1,0.2466,2.5589,11,3,12800000,2,2.0027,4.7781,1.5,NY,games_video,0,1,1,1,0,0,1,7.107210003577124,2.7754000000000003,2.3123,1
c:46863,MyCabbage,closed,0,1.063,2.4822,1,2,950000,2,0.0,1.3068,3.0,IL,mobile,1,0,1,0,0,0,1,5.977724062440694,1.3068,1.4192000000000002,1
c:179,Gotuit,acquired,1,2.9178,4.9205,6,2,16000000,5,2.0027,12.5096,1.0,MA,web,0,0,1,1,0,0,1,7.204120009799329,10.506900000000002,2.0026999999999995,1
c:16784,TeleCIS Wireless,acquired,1,6.0055,6.0055,2,1,10000000,1,6.0055,6.0055,1.0,CA,semiconductor,0,0,0,0,1,0,1,7.000000043429446,0.0,0.0,1
c:72750,Snapette,acquired,1,0.7781,0.7781,5,1,1500000,3,0.3397,2.4877,1.0,NY,fashion,0,0,0,0,0,0,0,6.176091548585239,2.1479999999999997,0.0,1
c:40152,EmSense,closed,0,5.8438,6.9452,6,2,13000000,2,5.9205,6.3808,2.0,CA,hardware,1,0,0,0,1,0,1,7.113943385714103,0.46030000000000015,1.1014,1
c:54077,MakerBot,acquired,1,2.6411,2.6411,6,1,10000000,2,4.0959,4.926,6.0,NY,hardware,1,0,0,0,0,0,1,7.000000043429446,0.8300999999999998,0.0,1
c:10452,Image Space Media,acquired,1,2.0521,2.9973,9,2,3915000,2,2.0027,3.8137,3.0,NY,advertising,1,0,1,0,0,0,1,6.59273187732485,1.811,0.9452000000000003,1
c:55427,Wanderfly,acquired,1,0.0,1.5041,7,2,1400000,2,1.5808,3.1726,6.0,NY,travel,0,1,1,0,0,0,1,6.146128345888472,1.5918,1.5041,1
c:195311,walkby,closed,0,0.0,0.6904,6,2,650000,2,0.0,0.6904,1.0,IL,ecommerce,1,1,0,0,0,0,1,5.812914024787698,0.6904,0.6904,1
c:2497,FameCast,closed,0,0.4137,3.2438,5,3,9700000,4,0.4137,6.8,1.0,TX,games_video,1,0,1,0,0,0,1,6.98677177903887,6.386299999999999,2.8301,1
c:13465,Cassatt,acquired,1,3.1644,3.1644,6,1,15000000,1,2.0027,2.0027,3.0,CA,software,0,0,0,0,0,1,1,7.176091288008646,0.0,0.0,1
c:17983,VirtuOz,acquired,1,3.7753,10.2548,18,4,38764000,3,10.0301,11.0329,2.0,CA,enterprise,1,0,1,1,0,0,1,7.588428596101787,1.0028000000000006,6.4795,1
c:12099,SolFocus,closed,0,0.3288,6.4192,6,8,211403000,2,1.1671,4.989,2.7143,CA,cleantech,1,0,1,1,1,0,1,8.325111148101442,3.8219,6.0904,1
c:51239,Nimbula,acquired,1,2.4767,2.6438,8,2,20750000,3,3.4164,5.2,2.0,CA,enterprise,0,0,1,1,0,0,1,7.3170181219779655,1.7836000000000003,0.16710000000000003,1
c:74743,Giftiki,acquired,1,1.2493,1.8849,4,2,1020000,2,2.2521,3.2219,2.5,CA,social,0,1,1,0,0,0,1,6.008600597540613,0.9698000000000002,0.6355999999999999,1
c:36192,Storspeed,closed,0,0.4301,0.4301,6,1,13000000,1,2.0027,2.0027,4.0,TX,software,0,0,1,0,0,0,1,7.113943385714103,0.0,0.0,1
c:20313,SpaBooker,acquired,1,0.1671,3.9178,8,2,14700000,2,0.0,2.9178,4.0,NY,software,0,1,1,0,0,0,1,7.167317364292018,2.9178,3.7507,1
c:60,Jajah,acquired,1,1.1616,4.1644,19,4,33000000,4,3.0,8.9205,1.3333,CA,mobile,0,0,1,1,1,1,1,7.518513953038326,5.9205000000000005,3.0027999999999997,1
c:50092,Baxano,acquired,1,5.4767,5.4767,5,1,30000000,0,,,6.0,CA,medical,0,0,0,0,1,0,1,7.477121269196145,,0.0,0
c:1637,RipCode,closed,0,0.2384,3.7644,10,4,33000000,3,2.4192,3.8795,4.0,TX,software,0,0,1,1,1,0,1,7.518513953038326,1.4603000000000002,3.5260000000000002,1
c:144631,VeteranCentral.com,closed,0,-0.5014,-0.5014,1,1,150000,0,,,1.0,DC,social,0,1,0,0,0,0,0,5.176094154342576,,0.0,0
c:56478,RippleFunction,closed,0,0.1671,0.1671,3,1,20000,1,0.5863,0.5863,1.0,MA,advertising,0,1,0,0,0,0,0,4.301051709845226,0.0,0.0,1
c:131583,CV Ingenuity,closed,0,3.7589,5.0685,2,3,30926154,0,,,3.0,CA,medical,0,0,0,1,0,0,1,7.490325928212545,,1.3096,0
c:146596,AdexLink,closed,0,0.8164,0.8164,0,1,2000000,0,,,1.0,CA,advertising,0,0,0,0,0,0,0,6.301030212811168,,0.0,0
c:42163,Certeon,closed,0,4.5397,9.337,2,2,19000000,1,2.0027,2.0027,3.5,MA,software,1,0,0,1,0,0,1,7.278753623810433,0.0,4.7973,1
c:16111,Applied Identity,closed,0,3.0356,6.7534,2,3,33000000,1,4.0027,4.0027,4.0,CA,advertising,0,0,1,1,1,0,1,7.518513953038326,0.0,3.7178,1
c:24274,Prenova,acquired,1,4.3562,6.3151,1,3,15650000,1,4.0027,4.0027,1.3333,GA,cleantech,1,0,0,0,0,0,1,7.194514369632913,0.0,1.9588999999999999,1
c:763,WooMe,acquired,1,6.3342,7.5342,8,3,17400000,3,7.1726,10.9315,2.3333,CA,web,0,0,1,1,0,0,1,7.240549273242052,3.7588999999999997,1.2000000000000002,1
c:79089,HelpMeRent.com,closed,0,0.8329,0.8329,5,1,154000,2,-0.1671,1.189,1.0,CA,real_estate,0,1,0,0,0,0,0,5.187523540921346,1.3561,0.0,1
c:43480,Mail.com Media Corporation,closed,0,4.8082,4.8082,4,1,35000000,2,6.6027,6.7233,3.0,CA,web,0,0,0,0,0,1,1,7.5440680567586895,0.12060000000000048,0.0,1
c:12224,DubMeNow,closed,0,0.5836,4.4301,5,4,7516703,3,1.2521,2.1452,1.0,VA,mobile,1,1,0,0,0,0,0,6.876027448516986,0.8931,3.8465000000000003,1
c:54488,Smooth-Stone,closed,0,2.6247,2.6247,1,1,48000000,3,2.874,4.3014,5.0,TX,cleantech,1,0,0,0,0,0,1,7.681241246423389,1.4274,0.0,1
c:16181,ONStor,acquired,1,5.4219,8.3014,6,3,65800000,1,8.0055,8.0055,4.6667,CA,network_hosting,1,0,0,0,0,1,1,7.818225900214175,0.0,2.8794999999999993,1
c:173118,Relationship Analytics,closed,0,0.6767,0.789,2,2,125000,1,0.0,0.0,1.0,NJ,analytics,0,1,0,0,0,0,0,5.096913487350014,0.0,0.11230000000000007,1
c:1607,Summize,acquired,1,0.5808,0.5808,5,1,750000,3,-0.5041,3.8301,2.0,VA,search,0,1,0,0,0,0,1,5.875061842450624,4.3342,0.0,1
c:78759,JouleX,acquired,1,2.4384,2.4384,10,1,17000000,2,2.3288,2.4384,5.0,GA,enterprise,1,0,0,0,0,0,1,7.230448946925008,0.10959999999999992,0.0,1
c:3562,Etelos,closed,0,10.4247,13.0877,4,3,4087500,3,8.9808,12.7233,1.0,CA,enterprise,1,1,0,0,0,0,0,6.611457871917744,3.7424999999999997,2.6630000000000003,1
c:38655,Make It Work,closed,0,10.8795,10.8795,3,1,1000000,1,15.4986,15.4986,2.0,CA,hardware,0,0,1,0,0,0,1,6.0000004342942646,0.0,0.0,1
c:52406,MapMyFitness,acquired,1,-0.1041,6.3644,13,5,23500000,3,5.4822,6.7699,1.75,TX,health,1,0,1,1,1,0,1,7.371067880752352,1.2877,6.4685,1
c:2178,What They Like,closed,0,0.0,0.0,2,1,990000,0,,,2.0,CA,web,0,0,1,0,0,0,0,5.995635633278623,,0.0,0
c:10864,FetchBack,acquired,1,0.7534,0.7534,13,1,1000000,2,3.1699,4.6247,3.0,AZ,advertising,0,0,1,0,0,0,1,6.0000004342942646,1.4547999999999996,0.0,1
c:934,Sermo,acquired,1,0.6658,5.1315,15,4,41000000,2,2.7479,6.0027,1.75,MA,health,1,0,1,1,1,0,1,7.612783867312284,3.2548,4.4657,1
c:23251,Wi-Chi,closed,0,0.3699,0.3699,3,1,7000000,0,,,1.0,OR,semiconductor,0,0,1,0,0,0,1,6.845098102056321,,0.0,0
c:25600,Alnara Pharmaceuticals,acquired,1,0.8301,2.0767,4,2,55000000,1,1.0027,1.0027,2.0,MA,biotech,0,0,1,1,0,0,1,7.740362697390507,0.0,1.2466000000000004,1
c:46943,Braintree,acquired,1,3.7452,4.9671,10,2,69000000,2,4.6822,4.8384,3.5,CA,software,0,0,1,1,0,0,1,7.838849097031378,0.15620000000000012,1.2219000000000002,1
c:15829,Virident Systems,acquired,1,1.3288,7.0795,25,8,129677153,3,4.874,7.0055,3.0,CA,enterprise,1,0,1,1,1,1,1,8.112863470566102,2.1315,5.7507,1
c:25737,Pearl Therapeutics,acquired,1,2.5041,7.2521,4,6,232000100,0,,,3.6667,CA,biotech,0,0,1,0,1,1,1,8.365488173958715,,4.748,0
c:28483,Lexity,acquired,1,0.0849,1.5863,5,2,5700000,3,2.1151,4.0,4.0,CA,enterprise,0,1,1,0,0,0,1,6.755874931864499,1.8849,1.5014,1
c:21040,Diligent Technologies,acquired,1,5.6384,5.6384,3,1,10500000,1,4.2493,4.2493,4.0,MA,security,0,0,0,0,0,1,1,7.021189340431316,0.0,0.0,1
c:15458,eBillme,closed,0,1.9699,3.9205,2,2,23000000,0,,,3.0,NY,ecommerce,1,0,0,0,0,0,1,7.361727854899962,,1.9506000000000001,0
c:1590,Smilebox,acquired,1,5.4329,9.4959,13,3,14000000,0,,,3.0,WA,photo_video,0,0,1,1,0,0,1,7.146128066699271,,4.063000000000001,0
c:5988,B-hive Networks,acquired,1,1.6466,1.6466,4,2,7500000,0,,,2.0,CA,software,0,1,1,0,0,0,1,6.875061321297627,,0.0,0
c:34549,Hot Potato,acquired,1,0.8986,0.8986,12,1,1420000,3,0.4137,1.6329,16.0,NY,social,0,0,1,0,0,0,1,6.152288650224134,1.2192,0.0,1
c:19538,Kashless,closed,0,0.1589,2.4274,1,2,9000000,2,-0.1699,2.2137,1.0,WA,ecommerce,1,0,1,0,0,0,1,6.954242557694265,2.3836,2.2685,1
c:29605,Three Screen Games,closed,0,0.7644,0.7644,3,1,500000,0,,,1.0,PA,games_video,1,0,0,0,0,0,1,5.698970872924114,,0.0,0
c:148139,LaunchGram,acquired,1,0.0356,0.726,4,2,70000,2,0.474,0.9205,1.0,CA,news,0,1,0,0,0,0,1,4.8451042441768255,0.4465,0.6904,1
c:904,BrightQube,closed,0,0.5808,1.6548,3,2,850000,0,,,1.0,CA,ecommerce,0,1,1,0,0,0,1,5.9294194366486765,,1.074,0
c:64694,ServiceMesh,acquired,1,3.8767,3.8767,9,1,15000000,2,3.0027,5.8329,1.0,CA,enterprise,1,0,0,0,0,0,1,7.176091288008646,2.8302000000000005,0.0,1
c:1923,Lookery,acquired,1,0.5205,1.0959,12,2,3150000,2,0.2521,2.0575,11.5,CA,web,0,1,1,0,0,0,1,6.498310691660842,1.8054000000000001,0.5754000000000001,1
c:152560,Wantful,closed,0,1.2164,1.2164,6,1,5500000,2,1.4164,2.6822,8.0,CA,ecommerce,0,0,1,0,0,0,1,6.74036276845687,1.2657999999999998,0.0,1
c:71639,Zep Solar,acquired,1,4.8877,4.8877,8,1,10571182,1,3.2877,3.2877,1.0,CA,cleantech,0,0,1,0,0,0,0,7.024123591056103,0.0,0.0,1
c:65601,Help Me Rent Magazine,closed,0,0.5808,0.5808,13,1,500000,0,,,1.0,CA,real_estate,0,1,0,0,0,0,0,5.698970872924114,,0.0,0
c:2351,MOG,acquired,1,0.9233,4.7425,12,7,24900000,3,0.6712,7.7671,3.0,CA,music,1,1,1,0,0,0,1,7.396199364537281,7.0959,3.8191999999999995,1
c:6854,Loud3r,closed,0,1.7616,2.326,12,2,3529175,3,0.8767,3.0274,1.0,CA,web,1,0,1,0,0,0,0,6.547673317164972,2.1507,0.5644,1
c:25306,Oyster.com,acquired,1,0.0,4.6164,15,4,23400000,3,3.2904,5.2685,2.25,NY,travel,0,0,1,1,1,0,1,7.3692158759697355,1.9781000000000004,4.6164,1
c:10915,LogLogic,acquired,1,7.4027,7.4027,15,1,8800000,3,7.4,11.874,5.0,CA,security,0,0,0,0,0,1,1,6.944482721501812,4.474,0.0,1
c:70661,StyleTrek,closed,0,0.0,0.0,2,1,1500000,1,0.3288,0.3288,6.0,NY,fashion,0,0,0,0,0,0,1,6.176091548585239,0.0,0.0,1
c:9668,Sequoia Communications,closed,0,4.8603,9.4247,3,7,74000000,0,,,2.0,CA,semiconductor,1,0,0,0,1,1,1,7.86923172559982,,4.5644,0
c:2434,SnapNames,acquired,1,1.4164,2.0,3,3,8800000,2,7.0055,11.4219,1.0,OR,network_hosting,0,0,1,1,0,0,0,6.944482721501812,4.416400000000001,0.5835999999999999,1
c:522,Simple Star,acquired,1,2.5808,4.6082,3,2,7100000,3,0.5808,10.2219,1.5,CA,web,0,1,1,0,0,0,1,6.851258409887308,9.6411,2.0274,1
